
DBLP:journals/eccc/GuruswamiK13	Explicit Subspace Designs	Venkatesan Guruswami and Swastik Kopparty	2013

DBLP:journals/eccc/GuruswamiSS13	Inapproximability of Minimum Vertex Cover on k-uniform k-partite Hypergraphs	Venkatesan Guruswami and Sushant Sachdeva and Rishi Saket	2013

DBLP:journals/eccc/CheraghchiG13	Capacity of Non-Malleable Codes	Mahdi Cheraghchi and Venkatesan Guruswami	2013

DBLP:journals/eccc/CheraghchiG13a	Non-Malleable Coding Against Bit-wise and Split-State Tampering	Mahdi Cheraghchi and Venkatesan Guruswami	2013

DBLP:journals/eccc/DinurG13a	PCPs via low-degree long code and hardness for constrained hypergraph coloring	Irit Dinur and Venkatesan Guruswami	2013

DBLP:journals/eccc/GuruswamiL13	Complexity of approximating CSP with Balance / Hard Constraints	Venkatesan Guruswami and Euiwoong Lee	2013

DBLP:journals/eccc/GuruswamiHHSV13	Super-polylogarithmic hypergraph coloring hardness via low-degree long codes	Venkatesan Guruswami and Prahladh Harsha and Johan Haastad and Srikanth Srinivasan and Girish Varma	2013

DBLP:journals/eccc/GuruswamiW13	Explicit rank-metric codes list-decodable with optimal redundancy	Venkatesan Guruswami and Carol Wang	2013

DBLP:journals/eccc/GuruswamiX13b	Hitting Sets for Low-Degree Polynomials with Optimal Density	Venkatesan Guruswami and Chaoping Xing	2013

DBLP:journals/iacr/CheraghchiG13	Capacity of Non-Malleable Codes	Mahdi Cheraghchi and Venkatesan Guruswami	2013

DBLP:journals/iacr/CheraghchiG13a	Non-Malleable Coding Against Bit-wise and Split-State Tampering	Mahdi Cheraghchi and Venkatesan Guruswami	2013

DBLP:journals/toc/GuruswamiZ12	Tight Bounds on the Approximability of Almost-Satisfiable Horn SAT and Exact Hitting Set	Venkatesan Guruswami and Yuan Zhou	2012

DBLP:conf/approx/GuruswamiZ12	Approximating Bounded Occurrence Ordering CSPs	Venkatesan Guruswami and Yuan Zhou	2012

DBLP:conf/innovations/GuruswamiNW12	List decoding subspace codes from insertions and deletions	Venkatesan Guruswami and Srivatsan Narayanan and Carol Wang	2012

DBLP:conf/stoc/GuruswamiX12	Folded codes from function field towers and improved optimal rate list decoding	Venkatesan Guruswami and Chaoping Xing	2012

DBLP:journals/corr/abs-1202-0535	List decoding subspace codes from insertions and deletions	Venkatesan Guruswami and Srivatsan Narayanan and Carol Wang	2012

DBLP:journals/corr/abs-1202-6086	Combinatorial limitations of a strong form of list decoding	Venkatesan Guruswami and Srivatsan Narayanan	2012

DBLP:journals/corr/abs-1204-4209	Folded Codes from Function Field Towers and Improved Optimal Rate List Decoding	Venkatesan Guruswami and Chaoping Xing	2012

DBLP:journals/corr/abs-1207-1140	Restricted Isometry of Fourier Matrices and List Decodability of Random Linear Codes	Mahdi Cheraghchi and Venkatesan Guruswami and Ameya Velingker	2012

DBLP:journals/corr/abs-1212-6925	Superlinear lower bounds for multipass graph processing	Venkatesan Guruswami and Krzysztof Onak	2012

DBLP:journals/eccc/GuruswamiN12	Combinatorial limitations of a strong form of list decoding	Venkatesan Guruswami and Srivatsan Narayanan	2012

DBLP:journals/eccc/GuruswamiX12	Folded Codes from Function Field Towers and Improved Optimal Rate List Decoding	Venkatesan Guruswami and Chaoping Xing	2012

DBLP:journals/eccc/GuruswamiW12	Linear-algebraic list decoding for variants of Reed-Solomon codes	Venkatesan Guruswami and Carol Wang	2012

DBLP:journals/eccc/GuruswamiZ12	Approximating Bounded Occurrence Ordering CSPs	Venkatesan Guruswami and Yuan Zhou	2012

DBLP:journals/eccc/CheraghchiGV12	Restricted Isometry of Fourier Matrices and List Decodability of Random Linear Codes	Mahdi Cheraghchi and Venkatesan Guruswami and Ameya Velingker	2012

DBLP:journals/eccc/GuruswamiX12a	List decoding Reed-Solomon, Algebraic-Geometric, and Gabidulin subcodes up to the Singleton bound	Venkatesan Guruswami and Chaoping Xing	2012

DBLP:journals/acta/ChakrabartiGWW11	The query complexity of estimating weighted averages	Amit Chakrabarti and Venkatesan Guruswami and Andrew Wirth and Anthony Wirth	2011

DBLP:journals/jcss/GopalanG11	Hardness amplification within NP against deterministic algorithms	Parikshit Gopalan and Venkatesan Guruswami	2011

DBLP:journals/siamcomp/ChawlaDG11	Special Section on the Fortieth Annual ACM Symposium On Theory Of Computing (STOC 2008)	Shuchi Chawla and Cynthia Dwork and Venkatesan Guruswami	2011

DBLP:journals/tit/GuruswamiR11	Soft Decoding, Dual BCH Codes, and Better List-Decodable varepsilon-Biased Codes	Venkatesan Guruswami and Atri Rudra	2011

DBLP:journals/tit/GuruswamiHK11	On the List-Decodability of Random Linear Codes	Venkatesan Guruswami and Johan Haastad and Swastik Kopparty	2011

DBLP:conf/approx/GuruswamiW11	Optimal Rate List Decoding via Derivative Codes	Venkatesan Guruswami and Carol Wang	2011

DBLP:conf/coco/Guruswami11	Linear-Algebraic List Decoding of Folded Reed-Solomon Codes	Venkatesan Guruswami	2011

DBLP:conf/soda/GuruswamiZ11	Tight Bounds on the Approximability of Almost-satisfiable Horn SAT and Exact Hitting Set	Venkatesan Guruswami and Yuan Zhou	2011

DBLP:journals/corr/abs-1106-0436	Linear-algebraic list decoding of folded Reed-Solomon codes	Venkatesan Guruswami	2011

DBLP:journals/corr/abs-1106-3951	Optimal rate list decoding via derivative codes	Venkatesan Guruswami and Carol Wang	2011

DBLP:journals/tit/GuruswamiR10	The existence of concatenated codes list-decodable up to the hamming bound	Venkatesan Guruswami and Atri Rudra	2010

DBLP:journals/tit/GuruswamiV10	A Lower Bound on List Size for List Decoding	Venkatesan Guruswami and Salil P. Vadhan	2010

DBLP:conf/focs/GuruswamiS10	Codes for Computationally Simple Channels: Explicit Constructions with Optimal Rate	Venkatesan Guruswami and Adam D. Smith	2010

DBLP:conf/icalp/GuruswamiS10	On the Inapproximability of Vertex Cover on emphk-Partite emphk-Uniform Hypergraphs	Venkatesan Guruswami and Rishi Saket	2010

DBLP:conf/stoc/GuruswamiHK10	On the list-decodability of random linear codes	Venkatesan Guruswami and Johan Haastad and Swastik Kopparty	2010

DBLP:journals/corr/abs-1001-1386	On the List-Decodability of Random Linear Codes	Venkatesan Guruswami and Johan Haastad and Swastik Kopparty	2010

DBLP:journals/corr/abs-1004-4017	Codes for Computationally Simple Channels: Explicit Constructions with Optimal Rate	Venkatesan Guruswami and Adam D. Smith	2010

DBLP:journals/eccc/GuruswamiHK10	On the List-Decodability of Random Linear Codes	Venkatesan Guruswami and Johan Haastad and Swastik Kopparty	2010

DBLP:journals/eccc/GuruswamiZ10	Tight Bounds on the Approximability of Almost-satisfiable Horn SAT and Exact Hitting Set	Venkatesan Guruswami and Yuan Zhou	2010

DBLP:journals/eccc/GuruswamiS10	Codes for Computationally Simple Channels: Explicit Constructions with Optimal Rate	Venkatesan Guruswami and Adam D. Smith	2010

DBLP:journals/cacm/GuruswamiR09	Error correction up to the information-theoretic limit	Venkatesan Guruswami and Atri Rudra	2009

DBLP:journals/jacm/GuruswamiUV09	Unbalanced expanders and randomness extractors from Parvaresh-Vardy codes	Venkatesan Guruswami and Christopher Umans and Salil P. Vadhan	2009

DBLP:journals/tit/GuruswamiR09	Better Binary List Decodable Codes Via Multilevel Concatenation	Venkatesan Guruswami and Atri Rudra	2009

DBLP:conf/codcry/Guruswami09	List Decoding of Binary Codes-A Brief Survey of Some Recent Results	Venkatesan Guruswami	2009

DBLP:conf/stoc/Guruswami09	Artin automorphisms, cyclotomic function fields, and folded list-decodable codes	Venkatesan Guruswami	2009

DBLP:journals/eccc/Guruswami09	Artin automorphisms, Cyclotomic function fields, and Folded list-decodable codes	Venkatesan Guruswami	2009

DBLP:journals/algorithmica/GopalanGL08	Algorithms for Modular Counting of Roots of Multivariate Polynomials	Parikshit Gopalan and Venkatesan Guruswami and Richard J. Lipton	2008

DBLP:journals/cc/GuruswamiK08	Hardness Amplification via Space-Efficient Direct Products	Venkatesan Guruswami and Valentine Kabanets	2008

DBLP:journals/moc/GuruswamiP08	Correlated algebraic-geometric codes: Improved list decoding over bounded alphabets	Venkatesan Guruswami and Anindya C. Patthak	2008

DBLP:journals/tit/GuruswamiR08	Explicit Codes Achieving List Decoding Capacity: Error-Correction With Optimal Redundancy	Venkatesan Guruswami and Atri Rudra	2008

DBLP:conf/coco/GopalanG08	Hardness Amplification within NP against Deterministic Algorithms	Parikshit Gopalan and Venkatesan Guruswami	2008

DBLP:conf/coco/GuruswamiR08	Soft Decoding, Dual BCH Codes, and Better List-Decodable e-Biased Codes	Venkatesan Guruswami and Atri Rudra	2008

DBLP:conf/icits/Guruswami08	List Error-Correction with Optimal Information Rate (Invited Talk)	Venkatesan Guruswami	2008

DBLP:conf/isit/GuruswamiM08	Explicit interleavers for a Repeat Accumulate Accumulate (RAA) code construction	Venkatesan Guruswami and Widad Machmouchi	2008

DBLP:conf/soda/GuruswamiR08	Concatenated codes can achieve list-decoding capacity	Venkatesan Guruswami and Atri Rudra	2008

DBLP:reference/algo/Guruswami08	Decoding Reed-Solomon Codes	Venkatesan Guruswami	2008

DBLP:journals/corr/abs-0811-4139	Artin automorphisms, Cyclotomic function fields, and Folded list-decodable codes	Venkatesan Guruswami	2008

DBLP:journals/eccc/GuruswamiR08a	Soft decoding, dual BCH codes, and better list-decodable eps-biased codes	Venkatesan Guruswami and Atri Rudra	2008

DBLP:journals/eccc/GuruswamiR08b	Concatenated codes can achieve list-decoding capacity	Venkatesan Guruswami and Atri Rudra	2008

DBLP:journals/cc/GuruswamiK07	Special Issue "Conference on Computational Complexity 2006" Guest Editors Foreword	Venkatesan Guruswami and Valentine Kabanets	2007

DBLP:conf/aaecc/Guruswami07	List Decoding and Pseudorandom Constructions	Venkatesan Guruswami	2007

DBLP:conf/approx/GuruswamiR07	Better Binary List-Decodable Codes Via Multilevel Concatenation	Venkatesan Guruswami and Atri Rudra	2007

DBLP:conf/coco/GuruswamiUV07	Unbalanced Expanders and Randomness Extractors from Parvaresh-Vardy Codes	Venkatesan Guruswami and Christopher Umans and Salil P. Vadhan	2007

DBLP:journals/eccc/GopalanG07	Deterministic Hardness Amplification via Local GMD Decoding	Parikshit Gopalan and Venkatesan Guruswami	2007

DBLP:journals/eccc/GuruswamiR07	Better Binary List-Decodable Codes via Multilevel Concatenation	Venkatesan Guruswami and Atri Rudra	2007

DBLP:journals/eatcs/Guruswami06	Iterative Decoding of Low-Density Parity Check Codes	Venkatesan Guruswami	2006

DBLP:journals/fttcs/Guruswami06	Algorithmic Results in List Decoding	Venkatesan Guruswami	2006

DBLP:journals/tit/GuruswamiR06	Limits to List Decoding Reed-Solomon Codes	Venkatesan Guruswami and Atri Rudra	2006

DBLP:journals/toc/GiotisG06	Correlation Clustering with a Fixed Number of Clusters	Ioannis Giotis and Venkatesan Guruswami	2006

DBLP:conf/focs/GuruswamiP06	Correlated Algebraic-Geometric Codes: Improved List Decoding over Bounded Alphabets	Venkatesan Guruswami and Anindya C. Patthak	2006

DBLP:conf/isaac/Guruswami06	On 2-Query Codeword Testing with Near-Perfect Completeness	Venkatesan Guruswami	2006

DBLP:conf/latin/GopalanGL06	Algorithms for Modular Counting of Roots of Multivariate Polynomials	Parikshit Gopalan and Venkatesan Guruswami and Richard J. Lipton	2006

DBLP:conf/latin/GuruswamiK06	Hardness Amplification Via Space-Efficient Direct Products	Venkatesan Guruswami and Valentine Kabanets	2006

DBLP:conf/soda/GiotisG06	Correlation clustering with a fixed number of clusters	Ioannis Giotis and Venkatesan Guruswami	2006

DBLP:conf/stoc/GuruswamiR06	Explicit capacity-achieving list-decodable codes	Venkatesan Guruswami and Atri Rudra	2006

DBLP:journals/corr/abs-cs-0610022	Iterative Decoding of Low-Density Parity Check Codes (A Survey)	Venkatesan Guruswami	2006

DBLP:journals/eccc/Guruswami06	Iterative Decoding of Low-Density Parity Check Codes (A Survey)	Venkatesan Guruswami	2006

DBLP:journals/eccc/GuruswamiUV06	Extractors and condensers from univariate polynomials	Venkatesan Guruswami and Christopher Umans and Salil P. Vadhan	2006

DBLP:journals/eccc/GuruswamiT06	Hardness of Low Congestion Routing in Directed Graphs	Venkatesan Guruswami and Kunal Talwar	2006

DBLP:journals/tit/GuruswamiV05	Maximum-likelihood decoding of Reed-Solomon codes is NP-hard	Venkatesan Guruswami and Alexander Vardy	2005

DBLP:journals/tit/GuruswamiI05	Linear-time encodable/decodable codes with near-optimal rate	Venkatesan Guruswami and Piotr Indyk	2005

DBLP:conf/approx/GuruswamiT05	The Complexity of Making Unique Choices: Approximating 1-in- k SAT	Venkatesan Guruswami and Luca Trevisan	2005

DBLP:conf/approx/GuruswamiR05	Tolerant Locally Testable Codes	Venkatesan Guruswami and Atri Rudra	2005

DBLP:conf/approx/GuruswamiV05	A Lower Bound on List Size for List Decoding	Venkatesan Guruswami and Salil P. Vadhan	2005

DBLP:conf/coco/GuruswamiK05	Hardness of Max 3SAT with No Mixed Clauses	Venkatesan Guruswami and Subhash Khot	2005

DBLP:conf/soda/GuruswamiV05	Maximum-likelihood decoding of Reed-Solomon codes is NP-hard	Venkatesan Guruswami and Alexander Vardy	2005

DBLP:conf/stoc/GuruswamiR05	Limits to list decoding Reed-Solomon codes	Venkatesan Guruswami and Atri Rudra	2005

DBLP:journals/corr/abs-cs-0504023	Correlation Clustering with a Fixed Number of Clusters	Ioannis Giotis and Venkatesan Guruswami	2005

DBLP:journals/corr/abs-cs-0511072	Explicit Codes Achieving List Decoding Capacity: Error-correction with Optimal Redundancy	Venkatesan Guruswami and Atri Rudra	2005

DBLP:journals/eccc/ECCC-TR05-019	Tolerant Locally Testable Codes	Venkatesan Guruswami and Atri Rudra	2005

DBLP:journals/eccc/ECCC-TR05-057	Hardness amplification via space-efficient direct products	Venkatesan Guruswami and Valentine Kabanets	2005

DBLP:journals/eccc/ECCC-TR05-132	Algebraic-geometric generalizations of the Parvaresh-Vardy codes	Venkatesan Guruswami	2005

DBLP:journals/eccc/ECCC-TR05-133	Explicit Capacity-Achieving List-Decodable Codes	Venkatesan Guruswami and Atri Rudra	2005

DBLP:books/sp/Guruswami2004	List Decoding of Error-Correcting Codes (Winning Thesis of the 2002 ACM Doctoral Dissertation Competition)	Venkatesan Guruswami	2004

DBLP:journals/algorithmica/Guruswami03	Inapproximability Results for Set Splitting and Satisfiability Problems with No Mixed Clauses	Venkatesan Guruswami	2004

DBLP:journals/jcss/CohenG04	Guest Editors foreword	Edith Cohen and Venkatesan Guruswami	2004

DBLP:journals/rsa/EngebretsenG04	Is constraint satisfaction over two variables always easy?	Lars Engebretsen and Venkatesan Guruswami	2004

DBLP:journals/siamdm/GuruswamiK04	On the Hardness of 4-Coloring a 3-Colorable Graph	Venkatesan Guruswami and Sanjeev Khanna	2004

DBLP:journals/sigact/Guruswami04	Guest column: error-correcting codes and expander graphs	Venkatesan Guruswami	2004

DBLP:conf/icalp/GuruswamiI04	Linear-Time List Decoding in Error-Free Settings: (Extended Abstract)	Venkatesan Guruswami and Piotr Indyk	2004

DBLP:conf/soda/GuruswamiI04	Efficiently decodable codes meeting Gilbert-Varshamov bound for low rates	Venkatesan Guruswami and Piotr Indyk	2004

DBLP:conf/stoc/Guruswami04	Better extractors for better codes?	Venkatesan Guruswami	2004

DBLP:journals/corr/cs-CC-0405005	Maximum-likelihood decoding of Reed-Solomon Codes is NP-hard	Venkatesan Guruswami and Alexander Vardy	2004

DBLP:journals/eccc/ECCC-TR04-040	Maximum-likelihood decoding of Reed-Solomon codes is NP-hard	Venkatesan Guruswami and Alexander Vardy	2004

DBLP:journals/tit/Guruswami03	Constructions of codes from number fields	Venkatesan Guruswami	2003

DBLP:journals/tit/Guruswami03a	List decoding from erasures: bounds and code constructions	Venkatesan Guruswami	2003

DBLP:conf/coco/Guruswami03	List Decoding with Side Information	Venkatesan Guruswami	2003

DBLP:conf/soda/GuruswamiI03	Embeddings and non-approximability of geometric problems	Venkatesan Guruswami and Piotr Indyk	2003

DBLP:conf/soda/GuruswamiS03	Unconditional proof of tightness of Johnson bound	Venkatesan Guruswami and Igor E. Shparlinski	2003

DBLP:conf/stoc/GuruswamiI03	Linear time encodable and list decodable codes	Venkatesan Guruswami and Piotr Indyk	2003

DBLP:journals/eccc/ECCC-TR03-080	Better Extractors for Better Codes?	Venkatesan Guruswami	2003

DBLP:conf/random/EngebretsenG02	Is Constraint Satisfaction Over Two Variables Always Easy?	Lars Engebretsen and Venkatesan Guruswami	2002

DBLP:conf/stoc/Guruswami02	Limits to list decodability of linear codes	Venkatesan Guruswami	2002

DBLP:conf/stoc/GuruswamiI02	Near-optimal linear-time codes for unique decoding and new list-decodable codes over smaller alphabets	Venkatesan Guruswami and Piotr Indyk	2002

DBLP:journals/eccc/ECCC-TR02-027	Vertex Cover on k-Uniform Hypergraphs is Hard to Approximate within Factor (k-3-epsilon)	Irit Dinur and Venkatesan Guruswami and Subhash Khot	2002

DBLP:journals/eccc/ECCC-TR02-053	Is Constraint Satisfaction Over Two Variables Always Easy?	Lars Engebretsen and Venkatesan Guruswami	2002

DBLP:phd/us/Guruswami2001	List decoding of error correcting codes	Venkatesan Guruswami	2001

DBLP:journals/computing/GuruswamiRCCW01	The K(_mboxr)-Packing Problem	Venkatesan Guruswami and C. Pandu Rangan and Maw-Shang Chang and Gerard J. Chang and C. K. Wong	2001

DBLP:conf/aaecc/Guruswami01	Constructions of Codes from Number Fields	Venkatesan Guruswami	2001

DBLP:conf/focs/GuruswamiI01	Expander-Based Constructions of Efficiently Decodable Codes	Venkatesan Guruswami and Piotr Indyk	2001

DBLP:conf/fsttcs/Guruswami01	List Decoding from Erasures: Bounds and Code Constructions	Venkatesan Guruswami	2001

DBLP:journals/eccc/ECCC-TR01-002	Constructions of Codes from Number Fields	Venkatesan Guruswami	2001

DBLP:journals/dam/GuruswamiR00	Algorithmic aspects of clique-transversal and clique-independent sets	Venkatesan Guruswami and C. Pandu Rangan	2000

DBLP:conf/approx/Guruswami00	Inapproximability results for set splitting and satisfiability problems with no mixed clauses	Venkatesan Guruswami	2000

DBLP:conf/coco/GuruswamiK00	On the Hardness of 4-Coloring a 3-Colorable Graph	Venkatesan Guruswami and Sanjeev Khanna	2000

DBLP:journals/eccc/ECCC-TR00-073	On the Hardness of 4-coloring a 3-colorable Graph	Venkatesan Guruswami and Sanjeev Khanna	2000

DBLP:journals/dam/Guruswami99	Maximum Cut on Line and Total Graphs	Venkatesan Guruswami	1999

DBLP:journals/dm/Guruswami99	Enumerative aspects of certain subclasses of perfect graphs	Venkatesan Guruswami	1999

DBLP:conf/colt/GuruswamiS99	Multiclass Learning, Boosting, and Error-Correcting Codes	Venkatesan Guruswami and Amit Sahai	1999

DBLP:conf/soda/DodisGK99	The 2-Catalog Segmentation Problem	Yevgeniy Dodis and Venkatesan Guruswami and Sanjeev Khanna	1999

DBLP:journals/eccc/ECCC-TR99-043	The Approximability of Set Splitting Problems and Satisfiability Problems with no Mixed Clauses	Venkatesan Guruswami	1999

DBLP:journals/ipl/GuruswamiR98	A Natural Family of Optimization Problems with Arbitrarily Small Approximation Thresholds	Venkatesan Guruswami and C. Pandu Rangan	1998

DBLP:conf/wg/GuruswamiRCCW98	The Vertex-Disjoint Triangles Problem	Venkatesan Guruswami and C. Pandu Rangan and Maw-Shang Chang and Gerard J. Chang and C. K. Wong	1998

DBLP:conf/aime/DauxaisGGH17	Discriminant Chronicles Mining - Application to Care Pathways Analytics	Yann Dauxais and Thomas Guyet and David Gross-Amblard and Andre Happe	2017

DBLP:conf/dexa/BeziaudAG17	Lightweight Privacy-Preserving Task Assignment in Skill-Aware Crowdsourcing	Louis Beziaud and Tristan Allard and David Gross-Amblard	2017

DBLP:journals/corr/KlieschKEG17	Guaranteed recovery of quantum processes from few measurements	Martin Kliesch and Richard Kueng and Jens Eisert and David Gross	2017

DBLP:journals/tit/KlieschKEG16	Improving Compressed Sensing With the Diamond Norm	Martin Kliesch and Richard Kueng and Jens Eisert and David Gross	2016

DBLP:conf/www/MavridisGM16	Using Hierarchical Skills for Optimized Task Assignment in Knowledge-Intensive Crowdsourcing	Panagiotis Mavridis and David Gross-Amblard and Zoltan Miklos	2016

DBLP:journals/corr/KuengZG16	Low rank matrix recovery from Clifford orbits	Richard Kueng and Huangjun Zhu and David Gross	2016

DBLP:journals/corr/MichelKKG16	Note on the saturation of the norm inequalities between diamond and nuclear norm	Ulrich Michel and Martin Kliesch and Richard Kueng and David Gross	2016

DBLP:journals/isi/Gross-Amblard15	Introduction	David Gross-Amblard	2015

DBLP:conf/fps/BkakriaCCG15	Security Mechanisms Planning to Enforce Security Policies	Anis Bkakria and Frederic Cuppens and Nora Cuppens-Boulahia and David Gross-Amblard	2015

DBLP:journals/corr/KuengG15	Qubit stabilizer states are complex projective 3-designs	Richard Kueng and David Gross	2015

DBLP:journals/corr/KlieschKEG15	Improving compressed sensing with the diamond norm	Martin Kliesch and Richard Kueng and Jens Eisert and David Gross	2015

DBLP:journals/mr/GrossHSL14	The influence of liners with Ti, Ta or Ru finish on thin Cu films	David Gross and Sabine Haag and Martin Schneider-Ramelow and Klaus-Dieter Lang	2014

DBLP:conf/dbsec/BkakriaCCG14	Specification and Deployment of Integrated Security Policies for Outsourced Data	Anis Bkakria and Frederic Cuppens and Nora Cuppens-Boulahia and David Gross-Amblard	2014

DBLP:conf/sacmat/SchaadBKCCG14	Optimized and controlled provisioning of encrypted outsourced data	Andreas Schaad and Anis Bkakria and Florian Kerschbaum and Frederic Cuppens and Nora Cuppens-Boulahia and David Gross-Amblard	2014

DBLP:conf/uai/ChavesLMGJS14	Inferring latent structures via information inequalities	Rafael Chaves and Lukas Luft and Thiago O. Maciel and David Gross and Dominik Janzing and Bernhard Sch"olkopf	2014

DBLP:reference/crc/Gross14	Technology Management and User Acceptance of Virtual Environment Technology	David Gross	2014

DBLP:journals/corr/GrossKK14	Improved Recovery Guarantees for Phase Retrieval from Coded Diffraction Patterns	David Gross and Felix Krahmer and Richard Kueng	2014

DBLP:journals/isi/ColletABBBDGPHS13	De la gestion de bases de donnees `a la gestion de grands espaces de donnees	Christine Collet and Bernd Amann and Nicole Bidoit and Mohand Boughanem and Mokrane Bouzeghoub and A. Doucet and David Gross-Amblard and Jean-Marc Petit and Mohand-Said Hacid and Genoveva Vargas-Solar	2013

DBLP:journals/jowua/BkakriaCCFG13	Preserving Multi-relational Outsourced Databases Confidentiality using Fragmentation and Encryption	Anis Bkakria and Frederic Cuppens and Nora Cuppens-Boulahia and Jose M. Fernandez and David Gross-Amblard	2013

DBLP:journals/corr/abs-1302-6990	Stabilizer information inequalities from phase space distributions	David Gross and Michael Walter	2013

DBLP:journals/corr/GrossKK13	A Partial Derandomization of PhaseLift using Spherical Designs	David Gross and Felix Krahmer and Richard Kueng	2013

DBLP:journals/geoinformatica/LafayeBGR12	Blind and squaring-resistant watermarking of vectorial building layers	Julien Lafaye and Jean Beguec and David Gross-Amblard and Anne Ruas	2012

DBLP:journals/jodl/RigauxAACDFGGTT12	The design and implementation of Neuma, a collaborative Digital Scores Library - Requirements, architecture, and models	Philippe Rigaux and Lylia Abrouk and H. Audeon and Nadine Cullot and C. Davy-Rigaux and Zoe Faget and Elisabeth Gavignet and David Gross-Amblard and Alice Tacaille and Virginie Thion-Goasdoue	2012

DBLP:journals/qic/ApplebyBBGGL12	The monomial representations of the Clifford group	David Marcus Appleby and Ingemar Bengtsson and Stephen Brierley and Markus Grassl and David Gross and Jan-AAke Larsson	2012

DBLP:journals/wias/LeprovostAG12	Discovering implicit communities in Web forums through ontologies	Damien Leprovost and Lylia Abrouk and David Gross-Amblard	2012

DBLP:conf/icwe/LeprovostACG12	Temporal Semantic Centrality for the Analysis of Communication Networks	Damien Leprovost and Lylia Abrouk and Nadine Cullot and David Gross-Amblard	2012

DBLP:conf/icwe/LeprovostAG12	WebTribe: Dynamic Community Analysis from Online Forums	Damien Leprovost and Lylia Abrouk and David Gross-Amblard	2012

DBLP:conf/itp/BaeldeCGP12	Towards Provably Robust Watermarking	David Baelde and Pierre Courtieu and David Gross-Amblard and Christine Paulin-Mohring	2012

DBLP:conf/www/SuchanekG12	Adding fake facts to ontologies	Fabian M. Suchanek and David Gross-Amblard	2012

DBLP:journals/corr/abs-1205-1423	RIPless compressed sensing from anisotropic measurements	Richard Kueng and David Gross	2012

DBLP:journals/tit/Gross11	Recovering Low-Rank Matrices From Few Coefficients in Any Basis	David Gross	2011

DBLP:journals/tods/Gross-Amblard11	Query-preserving watermarking of relational databases and Xml documents	David Gross-Amblard	2011

DBLP:conf/semweb/SuchanekGA11	Watermarking for Ontologies	Fabian M. Suchanek and David Gross-Amblard and Serge Abiteboul	2011

DBLP:conf/ideas/FagetRGT10	Modeling synchronized time series	Zoe Faget and Philippe Rigaux and David Gross-Amblard and Virginie Thion-Goasdoue	2010

DBLP:conf/itng/AbroukGCT10	Tagging Resources, Tagging Communities	Lylia Abrouk and David Gross-Amblard and Nadine Cullot and Virginie Thion-Goasdoue	2010

DBLP:journals/corr/abs-1001-2738	Note on sampling without replacing from a finite collection of matrices	David Gross and Vincent Nesme	2010

DBLP:conf/ismir/Gross-AmblardRAC09	Fingering Watermarking in Symbolic Digital Scores	David Gross-Amblard and Philippe Rigaux and Lylia Abrouk and Nadine Cullot	2009

DBLP:journals/corr/abs-0910-1879	Recovering low-rank matrices from few coefficients in any basis	David Gross	2009

DBLP:phd/ethos/Gross08	Computational power of quantum many-body states and some results on discrete phase spaces	David Gross	2008

DBLP:journals/isi/GuehisGR08	Un mod`ele de production interactive de programmes de publication	Sonia Guehis and David Gross-Amblard and Philippe Rigaux	2008

DBLP:journals/qic/GrossN08	The LU-LC conjecture, diagonal local operations and quadratic forms over GF(2)	David Gross and Maarten Van den Nest	2008

DBLP:journals/qic/GrossE08	Quantum margulis expanders	David Gross and Jens Eisert	2008

DBLP:journals/qic/McConnellG08	Efficient 2-designs from bases exist	Gary McConnell and David Gross	2008

DBLP:journals/tkde/LafayeGCG08	Watermill: An Optimized Fingerprinting System for Databases under Constraints	Julien Lafaye and David Gross-Amblard and Camelia Constantin and Meryem Guerrouani	2008

DBLP:conf/icwe/GuehisGR08	Publish By Example	Sonia Guehis and David Gross-Amblard and Philippe Rigaux	2008

DBLP:journals/isi/ConstantinAG07	Un mod`ele de classement de services par contribution et utilite	Camelia Constantin and Bernd Amann and David Gross-Amblard	2007

DBLP:conf/bda/GuehisGR07	Publication de donnees par lexemple	Sonia Guehis and David Gross-Amblard and Philippe Rigaux	2007

DBLP:conf/bda/LafayeBGR07	Invisible Graffiti on your Buildings: Blind and Squaring-proof Watermarking of Geographical Databases	Julien Lafaye and Jean Beguec and David Gross-Amblard and Anne Ruas	2007

DBLP:conf/ssd/LafayeBGR07	Invisible Graffiti on Your Buildings: Blind and Squaring-Proof Watermarking of Geographical Databases	Julien Lafaye and Jean Beguec and David Gross-Amblard and Anne Ruas	2007

DBLP:journals/jcss/Gross-AmblardR06	Uniform generation in spatial constraint databases and applications	David Gross-Amblard and Michel de Rougemont	2006

DBLP:conf/bda/ConstantinAG06	A Link-based Ranking Model for Services	Camelia Constantin and Bernd Amann and David Gross-Amblard	2006

DBLP:conf/dbsec/LafayeG06	XML Streams Watermarking	Julien Lafaye and David Gross-Amblard	2006

DBLP:conf/mmm/ChbeirG06	Multimedia and metadata watermarking driven by application constraints	Richard Chbeir and David Gross-Amblard	2006

